name,state,lat,lon,date,maxtemp_f,mintemp_f,maxwind_mph,totalprecip_in,avghumidity,population
Denver,Colorado,39.739,-104.984,2025-07-24,84.1,61.1,9.8,0.18,64,729019
Denver,Colorado,39.739,-104.984,2025-07-25,86.7,59.7,16.8,0.0,46,729019
Denver,Colorado,39.739,-104.984,2025-07-26,92.6,60.7,11.9,0.0,37,729019
Denver,Colorado,39.739,-104.984,2025-07-27,95.0,60.8,11.4,0.0,23,729019
Denver,Colorado,39.739,-104.984,2025-07-28,93.4,62.9,19.0,0.0,22,729019
Denver,Colorado,39.739,-104.984,2025-07-29,89.4,64.9,8.7,0.0,37,729019
Denver,Colorado,39.739,-104.984,2025-07-30,73.4,61.7,13.0,0.0,64,729019
Denver,Colorado,39.739,-104.984,2025-07-31,82.0,55.0,15.4,0.0,54,729019
Denver,Colorado,39.739,-104.984,2025-08-01,84.0,57.6,13.6,0.0,45,729019
Denver,Colorado,39.739,-104.984,2025-08-02,88.5,56.5,14.8,0.0,40,729019
Denver,Colorado,39.739,-104.984,2025-08-03,89.1,60.8,14.1,0.0,31,729019
Denver,Colorado,39.739,-104.984,2025-08-04,95.5,60.8,13.4,0.0,27,729019
Salem,Oregon,44.943,-123.034,2025-07-07,89.8,53.0,7.6,0.0,68,180406
Salem,Oregon,44.943,-123.034,2025-07-08,87.0,57.3,14.5,0.0,69,180406
Salem,Oregon,44.943,-123.034,2025-07-09,71.4,57.8,13.0,0.0,79,180406
Salem,Oregon,44.943,-123.034,2025-07-10,76.6,57.4,9.6,0.0,77,180406
Salem,Oregon,44.943,-123.034,2025-07-11,89.1,53.1,11.6,0.0,67,180406
Salem,Oregon,44.943,-123.034,2025-07-12,83.2,54.7,11.6,0.0,71,180406
Salem,Oregon,44.943,-123.034,2025-07-13,92.0,59.2,14.8,0.0,66,180406
Salem,Oregon,44.943,-123.034,2025-07-14,81.5,57.4,12.8,0.0,74,180406
Salem,Oregon,44.943,-123.034,2025-07-15,89.0,55.3,12.5,0.0,62,180406
Salem,Oregon,44.943,-123.034,2025-07-16,92.8,60.0,13.2,0.0,54,180406
Salem,Oregon,44.943,-123.034,2025-07-17,86.7,57.0,11.0,0.0,62,180406
Salem,Oregon,44.943,-123.034,2025-07-18,85.6,51.6,13.9,0.0,69,180406
Salem,Oregon,44.943,-123.034,2025-07-19,74.0,53.3,11.2,0.0,70,180406
Salem,Oregon,44.943,-123.034,2025-07-20,67.6,52.5,6.9,0.0,71,180406
Salem,Oregon,44.943,-123.034,2025-07-21,75.2,57.1,11.2,0.16,74,180406
Salem,Oregon,44.943,-123.034,2025-07-22,81.6,50.9,9.8,0.0,69,180406
Salem,Oregon,44.943,-123.034,2025-07-23,88.3,55.4,11.9,0.0,66,180406
Salem,Oregon,44.943,-123.034,2025-07-24,84.3,55.9,11.4,0.0,72,180406
Salem,Oregon,44.943,-123.034,2025-07-25,68.8,53.4,11.4,0.0,76,180406
Salem,Oregon,44.943,-123.034,2025-07-26,67.1,55.1,11.6,0.0,73,180406
Salem,Oregon,44.943,-123.034,2025-07-27,77.6,57.0,10.3,0.0,63,180406
Salem,Oregon,44.943,-123.034,2025-07-28,82.4,51.5,9.6,0.0,67,180406
Salem,Oregon,44.943,-123.034,2025-07-29,90.1,54.4,10.1,0.0,64,180406
Salem,Oregon,44.943,-123.034,2025-07-30,90.7,57.7,10.3,0.0,63,180406
Salem,Oregon,44.943,-123.034,2025-07-31,79.9,57.9,8.1,0.0,68,180406
Salem,Oregon,44.943,-123.034,2025-08-01,73.0,59.5,8.9,0.96,81,180406
Salem,Oregon,44.943,-123.034,2025-08-02,76.8,57.4,12.3,0.0,79,180406
Salem,Oregon,44.943,-123.034,2025-08-03,68.4,58.1,11.9,0.0,67,180406
Salem,Oregon,44.943,-123.034,2025-08-04,72.7,55.9,8.5,0.0,66,180406
Salem,Oregon,44.943,-123.034,2025-08-05,78.8,51.6,11.0,0.0,68,180406
Salem,Oregon,44.943,-123.034,2025-07-06,81.3,48.9,10.1,0.0,66,180406
Salem,Oregon,44.943,-123.034,2025-07-07,89.8,53.0,7.6,0.0,68,180406
Salem,Oregon,44.943,-123.034,2025-07-08,87.0,57.3,14.5,0.0,69,180406
Salem,Oregon,44.943,-123.034,2025-07-09,71.4,57.8,13.0,0.0,79,180406
Salem,Oregon,44.943,-123.034,2025-07-10,76.6,57.4,9.6,0.0,77,180406
Salem,Oregon,44.943,-123.034,2025-07-11,89.1,53.1,11.6,0.0,67,180406
Salem,Oregon,44.943,-123.034,2025-07-12,83.2,54.7,11.6,0.0,71,180406
Salem,Oregon,44.943,-123.034,2025-07-13,92.0,59.2,14.8,0.0,66,180406
Salem,Oregon,44.943,-123.034,2025-07-14,81.5,57.4,12.8,0.0,74,180406
Salem,Oregon,44.943,-123.034,2025-07-15,89.0,55.3,12.5,0.0,62,180406
Salem,Oregon,44.943,-123.034,2025-07-16,92.8,60.0,13.2,0.0,54,180406
Salem,Oregon,44.943,-123.034,2025-07-17,86.7,57.0,11.0,0.0,62,180406
Salem,Oregon,44.943,-123.034,2025-07-18,85.6,51.6,13.9,0.0,69,180406
Salem,Oregon,44.943,-123.034,2025-07-19,74.0,53.3,11.2,0.0,70,180406
Salem,Oregon,44.943,-123.034,2025-07-20,67.6,52.5,6.9,0.0,71,180406
Salem,Oregon,44.943,-123.034,2025-07-21,75.2,57.1,11.2,0.16,74,180406
Salem,Oregon,44.943,-123.034,2025-07-22,81.6,50.9,9.8,0.0,69,180406
Salem,Oregon,44.943,-123.034,2025-07-23,88.3,55.4,11.9,0.0,66,180406
Salem,Oregon,44.943,-123.034,2025-07-24,84.3,55.9,11.4,0.0,72,180406
Salem,Oregon,44.943,-123.034,2025-07-25,68.8,53.4,11.4,0.0,76,180406
Salem,Oregon,44.943,-123.034,2025-07-26,67.1,55.1,11.6,0.0,73,180406
Salem,Oregon,44.943,-123.034,2025-07-27,77.6,57.0,10.3,0.0,63,180406
Salem,Oregon,44.943,-123.034,2025-07-28,82.4,51.5,9.6,0.0,67,180406
Salem,Oregon,44.943,-123.034,2025-07-29,90.1,54.4,10.1,0.0,64,180406
Salem,Oregon,44.943,-123.034,2025-07-30,90.7,57.7,10.3,0.0,63,180406
Salem,Oregon,44.943,-123.034,2025-07-31,79.9,57.9,8.1,0.0,68,180406
Salem,Oregon,44.943,-123.034,2025-08-01,73.0,59.5,8.9,0.96,81,180406
Salem,Oregon,44.943,-123.034,2025-08-02,76.8,57.4,12.3,0.0,79,180406
Salem,Oregon,44.943,-123.034,2025-08-03,68.4,58.1,11.9,0.0,67,180406
Salem,Oregon,44.943,-123.034,2025-08-04,72.7,55.9,8.5,0.0,66,180406
